YGL135W,254641,255294
YGL134W,255663,256964
YGL133W,257707,261501
YGL132W,261580,261915
YGL130W,266145,267524
YGL126W,270997,272139
YGL125W,272520,274322
YGL123W,277617,278381
YGL119W,284442,285947
YGL117W,288512,289309
YGL116W,289809,291641
YGL115W,292033,293001
YGL114W,293460,295637
YGL113W,295932,297938
YGL111W,299978,301369
YGL109W,303513,303836
YGL106W,306560,307009
YGL105W,307437,308567
YGL103W,310967,311927
YGL101W,312193,312840
YGL100W,313234,314283
YGL099W,314631,316553
snR82,316788,317055
YGL098W,317342,318079
tH(GUG)G2,319781,319852
YGL097W,321782,323230
YGL096W,325331,326161
tE(UUC)G1,328583,328654
YGL093W,334886,337639
YGL092W,337906,341859
YGL090W,343319,344584
YGL088W,345836,346201
snR10,345986,346230
YGL086W,347119,349368
YGL085W,349616,350440
YGL083W,353058,355472
YGL082W,355827,356972
YGL081W,357377,358339
YGL080W,358636,359028
YGL079W,359444,360100
YGL073W,368753,371254
YGL071W,372012,374084
YGL068W,375087,375671
YGL067W,376101,377255
YGL066W,377609,379582
YGL063W,383654,384766
YGL062W,385196,388732
YGL060W,390065,391990
YGL059W,392223,393698
YGL058W,393986,394504
YGL055W,398628,400160
YGL053W,402589,403302
YGL052W,403437,403742
YGL051W,403687,404391
tR(UCU)G1,405470,405541
YGL050W,405776,406597
YGL047W,411552,412160
YGL045W,414102,415730
YGL043W,417483,418412
YGL041W-A,418825,419289
tL(CAA)G2,423092,423205
YGL039W,423961,425007
YGL036W,428601,431330
YGL033W,435625,436351
YGL030W,439091,439638
YGL029W,440063,440425
YGL024W,449788,450123
YGL022W,452404,454560
YGL021W,454785,457067
YGL019W,458156,458992
YGL017W,459854,461365
YGL016W,461666,464911
YGL014W,466141,468807
YGL012W,472855,474276
YGL010W,475545,476069
YGL007W,483260,483637
YGL006W-A,485423,485533
YGL006W,485921,489442
YGL002W,494517,495167
YGR003W,500132,502366
YGR004W,502938,504326
YGR006W,506070,506825
YGR007W,506969,507940
YGR010W,511545,512732
YGR011W,512497,512823
YGR012W,513159,514340
YGR013W,514554,516416
YGR014W,516943,520863
YGR016W,522261,522833
YGR017W,523787,524680
YGR019W,525229,526644
YGR021W,527632,528504
YGR023W,529264,530919
tD(GUC)G1,531610,531681
YGR025W,532639,532941
YGR026W,532985,533821
YGR027W-A,536057,537379
YGR027W-B,536057,541325
tE(UUC)G3,541850,541921
YGR028W,542203,543291
YGR029W,543553,544205
snR46,545370,545566
YGR031W,546441,547469
YGR032W,548264,553951
YGR034W,555812,556672
YGR035W-A,557565,557786
YGR038W,560682,561350
YGR039W,574888,575199
YGR040W,575398,576504
YGR041W,577487,579130
YGR042W,579476,580291
YGR046W,584895,586052
YGR048W,589826,590911
YGR049W,591314,591877
YGR052W,593596,594705
YGR054W,596693,598621
YGR055W,599417,601141
YGR056W,601661,604447
YGR058W,606136,607143
YGR059W,607563,609101
snR48,609584,609696
YGR060W,610564,611493
YGR064W,617621,617989
YGR068W-A,626294,626389
YGR069W,627083,627418
YGR070W,627806,631273
YGR072W,634304,635467
YGR074W,635712,636152
YGR079W,640720,641832
YGR080W,642010,643008
YGR082W,644044,644595
YGR088W,654634,656322
YGR089W,656960,659770
tT(UGU)G1,661749,661820
YGR090W,662358,666071
YGR091W,666341,667825
YGR092W,668189,669907
YGR093W,670388,671911
YGR094W,672186,675500
YGR096W,676621,677565
YGR097W,678695,682135
YGR099W,687899,689965
YGR100W,690245,693097
YGR101W,693363,694403
YGR103W,695417,697234
YGR105W,698599,698832
tL(GAG)G,700675,700756
YGR107W,702667,703116
YGR108W,703636,705051
YGR109W-A,707610,708482
YGR109W-B,707610,712254
YGR110W,713709,715046
YGR111W,715828,717030
YGR112W,717358,718527
YGR113W,718893,719924
YGR116W,720409,724764
YGR118W,726974,727730
tN(GUU)G,731137,731210
YGR121W-A,733412,733627
YGR122W,733935,735143
tR(UCU)G3,736340,736411
tI(AAU)G,739122,739195
YGR124W,739944,741662
YGR125W,742325,745435
YGR126W,745835,746527
YGR127W,746798,747736
YGR129W,750400,751047
YGR131W,754726,755250
YGR133W,756896,757447
YGR134W,757770,761138
YGR135W,761392,762168
YGR136W,762428,763153
YGR137W,762888,763262
YGR139W,765726,766064
YGR140W,767429,770299
YGR141W,770569,771972
YGR142W,772454,773686
tA(AGC)G,774349,774421
YGR143W,775193,777508
tG(UCC)G,779616,779687
YGR144W,780399,781379
YGR145W,781767,783890
YGR149W,789031,790329
tA(UGC)G,794417,794489
YGR153W,796092,796745
YGR155W,798543,800066
YGR156W,800546,801823
YGR157W,802440,805049
YGR160W,807073,807684
YGR161W-C,810227,810505
YGR161W-A,811738,813054
YGR161W-B,811738,817051
tV(AAC)G2,823482,823555
YGR162W,824059,826917
YGR163W,827552,828577
YGR164W,828625,828960
YGR165W,829116,830153
YGR166W,830515,832197
YGR167W,832456,833157
YGR170W,837142,840558
YGR173W,843854,844960
tG(GCC)G1,845649,845719
YGR174W-A,846655,846741
YGR176W,848720,849067
YGR181W,858287,858604
YGR186W,867774,869981
tK(CUU)G3,876394,876466
YGR191W,880420,882231
YGR195W,888882,889622
YGR198W,894693,897146
YGR199W,897502,899781
YGR203W,905237,905683
YGR204W,905934,908774
YGR205W,909213,910085
YGR206W,910432,910737
YGR208W,911883,912812
YGR211W,915241,916701
YGR212W,917040,918446
YGR214W,920575,921788
YGR215W,922175,922507
YGR217W,924696,930815
YGR218W,932541,935795
YGR219W,936035,936376
YGR222W,939923,940804
YGR224W,942806,944647
YGR225W,945145,947019
YGR227W,947420,948997
YGR228W,949365,949709
YGR230W,951894,952307
YGR232W,953960,954646
YGR234W,959904,961103
YGR242W,976415,976723
YGR243W,977336,977776
YGR247W,984966,985685
YGR248W,985972,986739
YGR249W,988049,989419
YGR251W,1001,1591
YGR252W,2231,3550
YGR254W,6289,7602
tT(UGU)G2,9578,9649
YGR256W,9986,11464
YGR260W,17847,19451
YGR265W,27010,27420
YGR266W,28018,30123
YGR269W,31998,32324
YGR270W,32732,36871
YGR271W,37153,43056
YGR275W,48638,49111
YGR278W,52093,53826
YGR281W,58186,62619
YGR288W,75655,77076
YGR290W,80844,81287
YGR292W,81961,83715
YGR294W,85668,86030
YGR296W,90226,95953
YHL050W-A,811,1293
YHL048W,6401,7546
YHL046W-A,9981,10307
YHL045W,12502,12849
YHL044W,13565,14272
YHL043W,14901,15413
YHL042W,15667,16119
YHL041W,17392,17841
YHL039W,21783,23540
YHL036W,26241,27881
YHL034W-A,33176,33637
YHL030W-A,39074,39535
YHL030W,40084,45690
YHL028W,48763,50580
YHL027W,51111,52988
YHL025W,54851,55849
YHL024W,56649,58790
tH(GUG)H,62755,62826
YHL019W-A,67711,68304
YHL018W,69708,70070
YHL017W,70276,71874
YHL015W-A,74699,74782
YHL015W,75412,75777
YHL012W,78936,80417
YHL009W-B,85909,91318
YHL009W-A,85909,87150
YHL006W-A,97732,98085
YHL004W,99219,100403
YHL002W,102612,103970
YHL001W,104277,105091
YHR001W,106055,107368
YHR001W-A,107826,108122
YHR002W,108812,109885
YHR006W,117814,119439
YHR010W,126521,127492
YHR011W,127780,129120
YHR012W,129481,130448
YHR014W,132047,132922
tQ(UUG)H,134321,134392
YHR015W,134554,136533
YHR017W,138694,139851
YHR020W,143996,146062
YHR021W-A,149225,149680
YHR023W,151666,157452
YHR025W,159438,160511
YHR026W,160844,161485
YHR028W-A,167352,167672
YHR032W,173344,175089
YHR032W-A,175195,175374
YHR033W,175548,176819
YHR035W,178219,180111
YHR036W,180345,181760
YHR037W,181977,183704
YHR038W,184066,184758
YHR040W,187924,189024
YHR042W,190543,192618
YHR045W,195551,197233
YHR048W,204607,206151
YHR049W,206462,207193
YHR050W,207654,209303
YHR050W-A,209475,209645
YHR051W,209705,210151
YHR052W,210848,211978
RUF5-1,212409,213118
YHR052W-A,212510,212704
RUF5-2,214407,215116
YHR054W-A,214508,214702
YHR056W-A,217406,217840
YHR059W,220108,220500
YHR060W,220725,221270
YHR063W-A,225442,225777
YHR066W,229335,230696
YHR067W,230970,231812
YHR068W,232133,233296
YHR070W,234881,236380
YHR071W,237004,237693
YHR072W,239098,241293
YHR072W-A,241664,241840
YHR073W,242582,245572
YHR073W-A,242868,243044
YHR074W,246193,248337
YHR076W,251101,252225
YHR078W,256360,258018
YHR081W,267538,268092
YHR083W,272627,273616
YHR084W,274174,276240
YHR085W,276764,277768
YHR086W,278153,279724
YHR086W-A,280231,280392
YHR087W,280820,281155
YHR088W,281495,282382
YHR093W,289142,289690
YHR095W,292943,293437
YHR099W,302761,313995
YHR102W,316572,319814
YHR103W,320414,322972
YHR104W,323409,324392
YHR105W,324766,325410
YHR106W,325598,326626
YHR108W,328303,330060
YHR109W,330310,332067
YHR110W,332282,332920
YHR111W,333072,334394
YHR113W,336337,337809
YHR114W,338083,339984
YHR116W,341665,342120
YHR117W,342349,344268
YHR119W,346043,349285
YHR120W,349574,352453
YHR121W,352756,353319
YHR122W,353625,354320
YHR123W,354815,356081
YHR124W,356561,358444
YHR125W,358858,359163
YHR127W,360913,361644
YHR128W,362115,362765
YHR131W-A,367747,367992
YHR132W-A,370054,370449
YHR134W,371749,372558
YHR137W,375709,377250
YHR140W,380572,381291
snR32,381540,381727
YHR142W,383538,384488
YHR143W,385510,386487
YHR143W-A,387233,387445
YHR146W,390300,391697
YHR148W,393534,394085
YHR150W,397251,398990
YHR152W,401434,401955
YHR154W,402966,406178
YHR155W,407103,410789
snR71,411228,411317
YHR157W,412907,413455
YHR159W,417549,419063
YHR162W,423072,423461
YHR163W,423724,424473
YHR165W-A,436647,436958
YHR167W,439342,440127
YHR168W,440377,441933
YHR169W,442181,443476
YHR170W,443828,445384
YHR171W,445713,447605
YHR172W,448335,450806
YHR174W,451327,452640
YHR175W,452872,453441
YHR175W-A,453558,453707
YHR176W,454229,455527
YHR177W,456591,457952
YHR178W,459299,461530
YHR179W,462502,463704
YHR180W,465178,465669
YHR180W-A,466932,467114
tT(UGU)H,466990,467061
YHR181W,467228,467914
YHR182W,468219,470576
YHR183W,470960,472429
YHR184W,472744,474459
YHR187W,480990,481919
YHR189W,484028,484600
YHR190W,484845,486179
YHR192W,486826,487662
YHR194W,488657,490396
YHR195W,490747,491712
YHR196W,491931,493658
YHR197W,493896,496187
YHR200W,499079,499885
YHR202W,502388,504196
YHR204W,506319,508709
YHR205W,509363,511837
YHR206W,512732,514600
YHR208W,517532,518713
YHR209W,519437,520312
YHR211W,525392,528619
YHR212W-A,538742,538945
YHR213W,539151,539747
YHR213W-A,540549,540782
YHR213W-B,540800,541099
YHR214W,541651,542262
YHR214W-A,543008,543493
YHR215W,552099,553502
YHR216W,554396,555967
YHR218W,558014,559924
YHR218W-A,559932,560249
YHR219W,560173,562047
YIL177W-A,846,1328
YIL175W,9183,9500
YIL174W,9469,9696
YIL173W,11492,16141
YIL171W-A,18260,18712
YIL171W,19515,19844
YIL170W,19847,21220
YIL168W,29032,29415
YIL167W,29416,30048
YIL162W,37385,38983
YIL161W,39433,40140
YIL159W,41825,45952
YIL158W,46201,46815
YIL156W-A,47292,47693
YIL156W-B,47690,47973
YIL156W,48091,51306
YIL153W,55198,56379
YIL152W,56545,57252
YIL148W,68708,69528
YIL144W,78074,80149
YIL142W,83302,84885
YIL141W,85053,85442
YIL140W,85366,87837
YIL136W,93619,94800
snR68,97111,97246
YIL134W,97395,98330
YIL130W,102782,105676
YIL128W,113806,116904
YIL126W,117992,122071
YIL125W,122689,125733
YIL124W,126204,127097
YIL123W,128151,129581
YIL122W,130610,131665
YIL121W,132244,133872
YIL120W,134417,136108
YIL118W,139752,140447
YIL116W,142928,144085
YIL115W-A,144268,144639
YIL113W,150559,151188
YIL112W,151595,154846
YIL111W,155222,155765
YIL110W,156045,157178
YIL108W,160887,162977
YIL106W,166415,167444
YIL105W-A,167664,167804
YIL103W,171751,173028
tT(AGU)I1,175031,175103
YIL100W,177373,177726
YIL099W,178004,179653
YIL097W,180427,181977
YIL095W,183937,186369
YIL092W,189066,190967
YIL090W,193595,195070
YIL089W,195599,196216
tE(CUC)I,197592,197663
YIL082W-A,205635,210132
YIL082W,205635,206507
YIL080W,205635,210357
tI(AAU)I2,210665,210738
YIL078W,212499,214703
YIL076W,216658,217548
YIL072W,226602,228419
YIL071W-A,228550,229026
YIL068W-A,233013,233396
YIL066W-A,237366,237809
YIL064W,241943,242716
YIL060W,246392,246826
YIL058W,246914,247198
tS(UGA)I,248850,248931
YIL056W,249991,251913
YIL054W,254543,254860
YIL053W,255115,255867
YIL050W,258913,259770
YIL049W,260158,260919
YIL048W,261437,264892
YIL046W-A,268309,268473
YIL046W,268651,270573
YIL045W,271161,272777
YIL041W,276525,277505
YIL040W,277723,278139
YIL039W,278426,279847
YIL036W,285666,287429
YIL031W,292633,295737
YIL030W-A,295565,295903
YIL029W-A,299735,300106
YIL028W,302100,302498
YIL022W,311165,312460
YIL021W,312905,313861
YIL019W,315093,316133
YIL018W,316768,317932
YIL016W,321454,321933
YIL015W,322342,324105
tT(AGU)I2,325748,325820
YIL014W,326103,327995
YIL012W,333011,333352
YIL011W,333727,334536
YIL010W,334882,335529
YIL009W,339344,341428
YIL008W,342536,342835
YIL006W,344062,345183
YIL005W,345692,347797
YIL003W,349122,350003
YIL002W-A,350301,350510
YIL001W,353940,355481
YIR003W,360885,362924
YIR004W,363221,364519
YIR005W,364889,365335
tE(UUC)I,370417,370488
YIR007W,370704,372998
YIR009W,374525,374860
YIR010W,375431,377161
YIR012W,378486,379781
YIR014W,381086,381814
YIR015W,381948,382382
YIR016W,382628,383425
YIR017W-A,383566,384165
YIR018W,384609,385346
YIR020W-A,394917,395159
PWR1,395999,396939
YIR021W,397294,398385
YIR021W-A,398514,398726
YIR022W,398733,399236
YIR023W,399777,402689
YIR025W,403659,404765
YIR028W,408468,410375
YIR029W,410807,411838
YIR030W-A,412899,413282
YIR033W,416124,419465
YIR036W-A,422635,423036
YIR037W,423128,423619
YIR041W,433929,434303
YJL225W-A,829,1311
YJL222W-B,9346,9483
YJL222W-A,9452,9679
YJL222W,11475,16124
YJL220W,18243,18695
YJL219W,19497,21200
YJL218W,21973,22563
YJL217W,23133,23729
YJL214W,26887,28596
YJL213W,32163,33158
YJL210W,36919,37734
YJL209W,38005,39969
YJL203W,53341,54183
YJL201W,54379,56178
YJL198W,60844,63489
YJL197W,63805,67569
YJL194W,69338,70879
YJL193W,71366,72574
YJL191W,73787,74611
YJL189W,75933,76474
YJL186W,80155,81915
YJL184W,83448,83819
YJL183W,84068,85336
YJL181W,85660,87495
YJL179W,88787,89116
YJL177W,90786,91657
YJL175W,94049,94561
YJL174W,95092,95922
YJL172W,97737,99467
YJL169W,102099,102467
YJL167W,105014,106072
YJL166W,106434,106718
YJL161W,117245,117787
YJL159W,120449,121690
YJL156W-A,126604,126825
YJL152W,136174,136533
YJL150W,137123,137425
YJL149W,137379,139370
YJL148W,140437,141138
YJL146W,143292,144701
YJL145W,145160,146044
YJL144W,146359,146673
YJL143W,147101,147577
YJL140W,150961,151626
YJL136W-A,156169,156252
YJL135W,157877,158194
YJL134W,158188,159417
YJL133W,160619,161563
YJL132W,161914,164166
YJL127W-A,180194,180310
YJL126W,184501,185424
YJL122W,189716,190243
YJL120W,191022,191345
YJL118W,191639,192298
YJL117W,192531,193466
YJL115W,196287,197126
YJL114W,197915,198595
YJL113W,198678,203325
tD(GUC)J1,204735,204806
YJL112W,205305,207449
YJL111W,207877,209529
YJL106W,221390,223327
YJL105W,225055,226737
YJL104W,227327,227776
YJL102W,231301,233760
tR(ACG)J,233939,234011
YJL100W,237263,239086
YJL099W,239414,241654
YJL098W,242082,245258
YJL097W,245591,246244
YJL096W,246490,246975
YJL095W,247255,251691
YJL092W,257423,260947
YJL089W,265926,268415
YJL088W,268799,269815
YJL085W,272827,274698
YJL083W,278841,280655
YJL082W,281185,283380
YJL077W-B,294047,294145
YJL077W-A,294799,294885
YJL076W,295245,298814
YJL073W,303181,305118
YJL071W,306132,307856
YJL067W,314084,314434
YJL064W,315175,315570
YJL062W-A,316723,316980
YJL062W,317284,319776
YJL061W,320016,322157
YJL060W,323386,324720
YJL059W,324964,326190
YJL055W,333357,334094
YJL054W,334265,335701
YJL053W,335898,337037
YJL052W,338271,339269
YJL051W,339787,342255
YJL050W,342522,345743
YJL049W,345973,347325
YJL046W,352386,353615
tY(GUA)J1,354244,354332
tR(UCU)J1,355374,355445
tD(GUC)J2,355456,355527
YJL045W,356024,357928
YJL043W,360130,360903
YJL042W,361249,365445
YJL041W,365784,368373
YJL037W,376662,377336
tV(AAC)J,378360,378433
YJL036W,378825,380096
YJL034W,381327,383375
YJL033W,383837,386149
YJL032W,386348,386662
YJL030W,387657,388247
YJL028W,391311,391646
YJL026W,392404,393603
YJL025W,393967,395511
YJL022W,398109,398417
YJL020W-A,400981,401238
YJL019W,402897,404945
YJL016W,405588,407273
YJL014W,407558,409162
tK(CUU)J,414966,415038
YJL009W,419855,420181
tM(CAU)J2,422937,423009
YJL005W,425157,431237
YJL003W,432644,433000
YJL001W,435163,435926
YJR001W,436802,438610
YJR002W,438865,440646
YJR005W,445923,448025
YJR006W,449202,450665
YJR007W,451020,451934
YJR008W,452430,453446
YJR010W,456239,457774
YJR013W,460382,461593
YJR014W,461829,462425
YJR015W,462721,464253
YJR018W,466786,467148
YJR020W,468001,468333
YJR022W,469784,470113
YJR026W,472760,474082
YJR027W,472760,478028
YJR029W,478344,483612
YJR028W,478344,479666
YJR032W,491081,492262
YJR034W,496683,497009
YJR035W,497355,500612
YJR037W,503102,503485
YJR039W,503936,507301
YJR040W,507746,510085
YJR042W,514055,516289
YJR046W,522048,523862
YJR048W,526335,526664
YJR050W,528697,529404
YJR051W,529861,531366
tG(GCC)J2,531828,531898
YJR052W,532062,533759
YJR053W,534027,535751
YJR054W,536056,537549
tR(CCU)J,538555,538626
YJR055W,538772,539266
tD(GUC)J4,541508,541579
YJR057W,544062,544712
YJR059W,545787,548243
YJR060W,548759,549814
YJR061W,550511,553318
YJR063W,555195,555572
YJR064W,555914,557602
YJR066W,559416,566828
YJR068W,567643,568704
YJR071W,570405,570773
YJR074W,573095,573751
YJR075W,573981,575171
YJR078W,578860,580221
YJR079W,580205,581239
YJR084W,583733,585004
YJR086W,586068,586400
YJR087W,586400,586750
YJR089W,587718,590582
YJR092W,598735,603078
YJR094W-A,608305,608858
YJR095W,609773,610741
YJR096W,611195,612043
YJR097W,612413,612931
YJR099W,615576,616286
tL(UAG)J,617919,618019
YJR101W,618234,619034
YJR103W,620754,622490
YJR105W,623581,624603
YJR106W,624838,627015
YJR107W,627340,628326
YJR108W,628712,629083
YJR110W,633615,635681
YJR112W,637030,637635
YJR112W-A,637790,638168
YJR114W,638659,639051
YJR115W,639942,640451
YJR116W,640825,641664
YJR117W,642007,643368
YJR120W,647126,647476
YJR121W,647607,649142
YJR122W,649776,651269
YJR123W,651901,652578
YJR128W,662921,663280
snR3,663749,663942
YJR131W,667644,669293
YJR132W,669522,672668
YJR133W,672991,673620
YJR135W-A,676971,677234
YJR138W,684567,689321
YJR140W-A,690961,691110
YJR141W,695906,696949
YJR142W,697141,698169
YJR144W,700882,701691
YJR146W,703885,704238
YJR147W,704196,705272
YJR148W,705744,706874
YJR149W,707160,708374
YJR151W-A,717580,717630
YJR152W,719666,721297
YJR153W,722815,723900
YJR154W,725784,726824
YJR155W,727405,728271
YJR157W,730515,730877
YJR158W,732440,734143
YJR159W,736044,737117
YKL225W,451,798
YKL223W,2389,2721
YKL221W,6107,7528
YKL219W,14485,15708
YKL217W,22234,24084
YKL216W,25215,26159
YKL212W,34543,36414
snR64,38811,38911
YKL210W,39163,42237
YKL208W,47157,47972
YKL207W,48194,48955
YKL205W,50051,53353
YKL204W,53704,55602
YKL202W,63821,64402
tN(GUU)K,74624,74697
YKL195W,75821,77032
YKL191W,81035,82639
YKL190W,82947,83550
tL(UAA)K,84208,84291
YKL189W,84704,85903
YKL185W,94499,96265
YKL184W,96757,98157
YKL183W,98721,99641
YKL182W,100671,106826
YKL181W,107316,108599
YKL180W,109269,110129
YKL177W,114356,114694
YKL175W,118793,120304
YKL173W,122517,125543
YKL172W,125759,127042
YKL171W,127475,130261
YKL170W,130634,131050
YKL163W,144401,145378
YKL160W,153269,153706
YKL157W,154991,158232
YKL156W,158613,159212
YKL154W,161601,162335
YKL153W,163600,164109
YKL150W,166544,167452
YKL146W,171783,173861
YKL145W,174213,175616
YKL145W-A,174958,175050
YKL143W,176781,178172
YKL142W,178515,179174
YKL141W,179667,180263
YKL140W,180779,182425
YKL139W,182958,184544
YKL137W,185957,186292
YKL136W,186416,186814
YKL131W,194478,194999
tK(CUU)K,202999,203071
YKL127W,203541,205253
YKL126W,205707,207749
YKL125W,208247,210130
YKL124W,210593,212332
YKL123W,212043,212423
YKL121W,214142,216700
YKL120W,217344,218318
YKL118W,219126,219437
tA(AGC)K1,219895,219967
YKL117W,220324,220974
YKL112W,226570,228765
YKL109W,232227,233891
YKL108W,234426,235787
YKL107W,236141,237070
YKL106W,237536,238891
YKL101W,248920,253476
YKL100W-A,254159,254248
YKL098W,256770,257843
YKL096W-A,259253,259531
YKL096W,261132,261851
YKL095W,262277,263113
YKL094W,263349,264290
YKL093W,264789,265808
YKL090W,271878,273209
YKL089W,273394,275043
YKL088W,275283,276998
YKL086W,278281,278664
YKL085W,279123,280127
YKL084W,280509,280859
YKL083W,280921,281535
YKL081W,282891,284455
snR38,283185,283279
YKL080W,285030,286208
YKL079W,286603,288573
YKL078W,288845,291052
YKL077W,291453,292631
YKL073W,296430,299075
YKL072W,299582,301882
tW(CCA)K,302918,303023
YKL071W,305114,305884
YKL070W,306211,306720
YKL069W,307285,307827
YKL068W-A,309206,309442
YKL068W,310199,313078
YKL067W,314812,315273
YKL066W,315281,315724
YKL065W-A,315954,316175
YKL064W,317764,320673
YKL062W,323228,325120
YKL061W,325771,326112
YKL058W,330166,330534
YKL053W,339572,339946
YKL051W,341312,342373
YKL047W,349463,351013
YKL045W,353493,355079
YKL044W,356322,356642
YKL043W,356748,357848
YKL042W,358475,359566
YKL041W,360143,360817
YKL039W,362622,364193
snR69,364776,364876
YKL038W,365605,369117
YKL037W,369365,369721
YKL035W,369891,371390
YKL034W,371829,374105
YKL033W-A,374505,375215
YKL033W,375456,378572
tV(AAC)K2,379680,379753
YKL031W,382072,382485
YKL030W,382498,383103
YKL028W,385758,387206
YKL027W,387562,388905
YKL023W,393721,394554
YKL019W,402568,403518
YKL018W,404102,405091
YKL015W,408544,411483
YKL012W,418310,420061
YKL009W,426242,426952
YKL007W,429302,430108
YKL006W,431906,432720
YKL004W,435580,436785
YKL002W,437778,438544
YKR002W,443232,444938
YKR003W,445381,446727
YKR007W,451434,451988
YKR008W,452201,454078
tL(CAA)K,458557,458670
YKR013W,463959,464948
YKR016W,469717,471339
YKR020W,478338,478832
YKR021W,479234,481981
YKR023W,483419,485011
YKR025W,487770,488618
tR(ACG)K,490968,491040
YKR027W,491364,493661
YKR028W,494257,497358
YKR030W,500282,501103
YKR032W,506517,506831
YKR034W,506898,507707
YKR035W-A,507939,508553
YKR039W,515063,516871
tA(AGC)K2,517988,518060
YKR041W,518198,518950
YKR042W,519527,520624
YKR044W,522015,523346
YKR047W,525257,525562
YKR050W,527815,530484
YKR051W,530946,532202
YKR055W,548216,549091
YKR056W,549448,551367
YKR057W,551657,552242
YKR058W,552770,554620
YKR059W,554987,556174
YKR060W,556518,557342
YKR061W,557677,558954
YKR062W,559666,560652
YKR064W,562547,565138
YKR067W,567918,570149
YKR069W,571612,573393
YKR070W,573574,574632
tK(UUU)K,578965,579060
YKR074W,579209,579676
YKR075W-A,580212,580481
YKR076W,582283,583395
YKR077W,583653,584744
YKR078W,584952,586709
YKR080W,590395,591357
YKR082W,592825,596298
YKR086W,599857,603072
YKR090W,608946,611066
YKR091W,611525,612265
YKR093W,615730,617535
YKR095W,619805,625432
YKR095W-A,625864,626205
YKR096W,626793,630380
YKR097W,631152,632801
YKR099W,635851,638286
YKR101W,640540,642504
YKR102W,646356,649865
YKR103W,653080,656736
YKR104W,656836,657756
YKR106W,661442,663289
YLL067W-A,843,1325
YLL066W-B,5605,5775
YLL066W-A,6486,6968
YLL065W,11726,12076
YLL061W,17956,19707
YLL058W,23569,25296
YLL055W,30109,31704
YLL049W,40666,41205
YLL047W,46672,47055
YLL044W,48216,48662
YLL043W,49938,51947
YLL037W,66562,66942
YLL035W,68580,70478
YLL033W,73409,74101
YLL029W,81461,83710
YLL028W,84804,86564
YLL027W,87403,88155
YLL026W,88623,91349
tP(UGG)L,92548,92650
YLL025W,94747,95121
YLL021W,100947,105347
YLL019W-A,106908,107000
YLL017W,112234,112545
YLL016W,112847,115993
YLL015W,116432,121111
YLL014W,121322,121648
YLL012W,125534,127255
YLL011W,127523,128992
YLL008W,131729,133987
YLL006W-A,136345,136521
YLL006W,136586,137866
YLL004W,141073,142923
YLL003W,143201,146041
YLL002W,146291,147601
YLL001W,147890,150163
YLR005W,160049,161434
YLR007W,164392,165402
YLR009W,166537,167136
YLR011W,169103,169678
YLR013W,171339,171764
YLR015W,175227,176744
YLR017W,177608,178621
YLR019W,180288,181481
YLR021W,183623,184162
YLR025W,194452,195174
snR30,198784,199389
YLR030W,203290,204081
YLR031W,204225,204785
YLR032W,204991,208500
YLR033W,208761,210269
YLR041W,229377,229697
YLR048W,242232,243349
YLR052W,247201,247953
YLR056W,253861,254958
YLR057W,255306,257855
YLR060W,260979,262766
YLR061W,263194,263948
YLR063W,264157,265254
YLR064W,265456,266277
YLR066W,267169,267723
YLR068W,271008,271463
YLR072W,278862,280943
YLR075W,282927,283592
YLR077W,283872,285623
YLR079W,286820,287674
YLR080W,287916,289250
YLR081W,290212,291936
YLR086W,302243,306499
YLR088W,316107,317951
YLR090W,320701,322080
YLR091W,322297,323178
YLR092W,323544,326225
YLR096W,332590,336033
YLR099W-A,341325,341588
YLR100W,341810,342853
YLR104W,346585,346980
YLR107W,364116,365330
snR6,366235,366346
YLR109W,368781,369311
YLR111W,370391,370723
YLR112W,370791,371210
YLR113W,371620,372927
tR(ACG)L,374355,374427
YLR115W,377985,380564
YLR116W,380822,382252
YLR119W,385534,386175
YLR120W-A,388672,388773
YLR124W,391600,391944
YLR125W,393484,393894
YLR128W,398530,399433
YLR129W,399657,402488
YLR133W,408445,410193
YLR134W,410723,412414
YLR135W,413281,415527
YLR137W,417006,418109
YLR138W,418437,421394
YLR140W,423474,423800
YLR141W,423683,424774
YLR142W,425186,426616
tD(GUC)L1,427132,427203
YLR143W,427329,429386
YLR145W,432168,432773
YLR146W-A,433870,434058
YLR148W,434641,437397
YLR150W,440467,441288
YLR154W-A,452438,452623
YLR154W-B,454392,454556
YLR154W-C,454696,455070
YLR154W-E,455433,455636
YLR154W-F,455883,456023
RDN5-1,459676,459796
RDN5-2,468813,468931
YLR156W,472113,472457
RDN5-3,472465,472583
YLR157W-D,475764,475976
YLR157W-E,481873,482037
RDN5-4,482045,482163
YLR159W,485345,485689
RDN5-5,485697,485815
YLR161W,488997,489341
RDN5-6,489349,489469
YLR162W,489573,489929
YLR162W-A,490406,490594
YLR163W-A,492812,492925
YLR164W,493883,494389
YLR167W,498947,499405
YLR169W,500335,500688
YLR171W,500733,501122
YLR173W,502421,504247
YLR174W,504591,505829
YLR175W,506134,507585
YLR177W,511054,512940
YLR180W,515262,516410
YLR182W,517940,520351
YLR184W,522106,522453
YLR185W,522663,523288
YLR186W,523632,524390
YLR187W,524865,527945
YLR188W,528300,530387
YLR190W,535214,536689
YLR191W,537272,538432
YLR196W,543968,545698
YLR197W,546097,547611
YLR200W,549012,549356
YLR204W,552270,552605
YLR206W,554578,556419
YLR207W,556788,559289
YLR208W,559551,560444
